name	term	lev	seq	value
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Amfr"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Anapc11"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ppil2"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Prpf19"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Rbx1"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Stub1"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ube2k"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ube4a"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ube4b"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ubox5"	0
"ubiquitin-ubiquitin ligase activity"	GO:0034450	3	"Ubr5"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Abcc1"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Ctns"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc19a2"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc19a3"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc1a1"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc25a10"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a1"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a10"	1
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a11"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a2"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a3"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a4"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a6"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a7"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a8"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc26a9"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc35b2"	0
"sulfur compound transmembrane transporter activity"	GO:1901682	2	"Slc35b3"	0
