"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 2 30 "GO:0000118" "histone deacetylase complex" 1
0 1 4 63 "GO:0000123;GO:0031248;GO:1902493" "protein acetyltransferase complex" 1
0 1 4 37 "GO:0000139" "Golgi membrane" 1
0 1 3 36 "GO:0000152" "nuclear ubiquitin ligase complex" 1
0 1 2 7 "GO:0000153" "cytoplasmic ubiquitin ligase complex" 1
0 1 2 14 "GO:0000177" "cytoplasmic exosome (RNase complex)" 1
0 1 3 19 "GO:0000178" "exosome (RNase complex)" 1
0 1 3 44 "GO:0000228" "nuclear chromosome" 1
0 1 4 10 "GO:0000242" "pericentriolar material" 1
0 0.00459330660637404 2 25 "GO:0000307" "cyclin-dependent protein kinase holoenzyme complex" 0.138997452088536
0 1 3 5 "GO:0000346" "transcription export complex" 1
0 1 3 6 "GO:0000347;GO:0000445" "THO complex" 1
0 1 3 15 "GO:0000407" "pre-autophagosomal structure" 1
0 1 2 11 "GO:0000421" "autophagic vacuole membrane" 1
0 1 3 6 "GO:0000439" "core TFIIH complex" 1
0 1 2 19 "GO:0000502" "proteasome complex" 1
0 1 2 76 "GO:0000775" "chromosome, centromeric region" 1
0 1 4 106 "GO:0000776" "kinetochore" 1
0 1 2 14 "GO:0000777" "condensed chromosome kinetochore" 1
0 1 2 7 "GO:0000778" "condensed nuclear chromosome kinetochore" 1
0 1 3 15 "GO:0000779" "condensed chromosome, centromeric region" 1
0 1 4 11 "GO:0000780" "condensed nuclear chromosome, centromeric region" 1
0 0.787080137133797 3 112 "GO:0000781;GO:0000784" "chromosome, telomeric region" 1
0 1 3 7 "GO:0000783;GO:0000782;GO:0070187" "telomere cap complex" 1
0 0.876742944460412 3 262 "GO:0000785" "chromatin" 1
0 1 4 36 "GO:0000786;GO:0044815;GO:1990104" "DNA packaging complex" 1
0 1 2 23 "GO:0000788" "nuclear nucleosome" 1
0 0.684334642013003 2 172 "GO:0000790" "nuclear chromatin" 1
0 1 2 71 "GO:0000792" "heterochromatin" 1
0 1 2 44 "GO:0000793" "condensed chromosome" 1
0 1 2 27 "GO:0000794" "condensed nuclear chromosome" 1
0 1 4 15 "GO:0000795" "synaptonemal complex" 1
0 1 3 6 "GO:0000796" "condensin complex" 1
0 1 3 7 "GO:0000798" "nuclear cohesin complex" 1
0 1 4 15 "GO:0000800" "lateral element" 1
0 1 4 22 "GO:0000803" "sex chromosome" 1
0 1 2 7 "GO:0000805" "X chromosome" 1
0 1 4 6 "GO:0000812" "Swr1 complex" 1
0 1 3 46 "GO:0000922" "spindle pole" 1
0 1 4 5 "GO:0000923" "equatorial microtubule organizing center" 1
0 1 4 14 "GO:0000930" "gamma-tubulin complex" 1
0 1 2 42 "GO:0000932" "cytoplasmic mRNA processing body" 1
0 1 3 12 "GO:0000940" "condensed chromosome outer kinetochore" 1
0 1 3 11 "GO:0000974" "Prp19 complex" 1
0 1 2 6 "GO:0001650" "fibrillar center" 1
0 1 2 5 "GO:0001651" "dense fibrillar component" 1
0 1 2 26 "GO:0001669" "acrosomal vesicle" 1
0 0.469177209777753 2 46 "GO:0001725;GO:0032432;GO:0042641" "actomyosin" 1
0 1 2 38 "GO:0001726" "ruffle" 1
0 1 6 5 "GO:0001739" "sex chromatin" 1
0 1 5 5 "GO:0001740" "Barr body" 1
0 1 2 14 "GO:0001741" "XY body" 1
0 0.0664732925467543 2 31 "GO:0001750" "photoreceptor outer segment" 0.784159518856627
0 1 3 16 "GO:0001772" "immunological synapse" 1
0 1 3 12 "GO:0001891" "phagocytic cup" 1
0 1 3 31 "GO:0001917" "photoreceptor inner segment" 1
0 1 2 6 "GO:0001931" "uropod" 1
0 1 3 6 "GO:0001939;GO:0001940" "female pronucleus" 1
0 1 5 8 "GO:0002080" "acrosomal membrane" 1
0 0.0299176724908764 3 20 "GO:0002102" "podosome" 0.480280154564926
0 1 3 8 "GO:0002178;GO:0017059;GO:0031211" "palmitoyltransferase complex" 1
0 0.00169610558398442 1 985 "GO:0005576" "extracellular region" 0.0621310256027977
0 1 2 5 "GO:0005577" "fibrinogen complex" 1
0 0.121930332787569 2 247 "GO:0005578" "proteinaceous extracellular matrix" 1
0 0.222299005024088 3 65 "GO:0005581" "collagen trimer" 1
0 0.152064806000203 2 12 "GO:0005583" "fibrillar collagen trimer" 1
0 1 4 5 "GO:0005587;GO:0098642" "network-forming collagen trimer" 1
0 0.0233470875122635 2 119 "GO:0005604;GO:0044420" "extracellular matrix part" 0.406239322713385
0 1 2 18 "GO:0005605" "basal lamina" 1
0 0.186344296666521 3 15 "GO:0005614" "interstitial matrix" 1
0 0.0103682892719346 2 957 "GO:0005615" "extracellular space" 0.218676646462621
0 0.115150951407561 2 659 "GO:0005622" "intracellular" 1
0 1 1 97 "GO:0005623" "cell" 1
0 0.300668095597759 3 26 "GO:0005637" "nuclear inner membrane" 1
0 1 2 5 "GO:0005638" "lamin filament" 1
0 1 5 14 "GO:0005639;GO:0044453" "nuclear membrane part" 1
0 1 3 11 "GO:0005640" "nuclear outer membrane" 1
0 1 2 12 "GO:0005641" "nuclear envelope lumen" 1
0 1 2 5 "GO:0005642" "annulate lamellae" 1
0 0.649309599350458 2 76 "GO:0005643;GO:0046930" "pore complex" 1
0 1 2 9 "GO:0005652" "nuclear lamina" 1
0 1 4 7 "GO:0005655;GO:0030681;GO:0030677" "nucleolar ribonuclease P complex" 1
0 1 3 24 "GO:0005657" "replication fork" 1
0 1 4 5 "GO:0005658" "alpha DNA polymerase:primase complex" 1
0 1 4 15 "GO:0005662" "DNA replication factor A complex" 1
0 1 3 5 "GO:0005663" "DNA replication factor C complex" 1
0 1 3 8 "GO:0005664;GO:0000808" "origin recognition complex" 1
0 1 2 16 "GO:0005665" "DNA-directed RNA polymerase II, core complex" 1
0 1 7 17 "GO:0005666" "DNA-directed RNA polymerase III complex" 1
0 0.373421643719898 3 294 "GO:0005667" "transcription factor complex" 1
0 1 2 34 "GO:0005669" "transcription factor TFIID complex" 1
0 1 5 14 "GO:0005671" "Ada2/Gcn5/Ada3 transcription activator complex" 1
0 1 2 12 "GO:0005675" "holo TFIIH complex" 1
0 1 3 8 "GO:0005677" "chromatin silencing complex" 1
0 1 2 19 "GO:0005680" "anaphase-promoting complex" 1
0 1 3 153 "GO:0005681" "spliceosomal complex" 1
0 1 4 16 "GO:0005682" "U5 snRNP" 1
0 1 4 5 "GO:0005683" "U7 snRNP" 1
0 1 4 19 "GO:0005684" "U2-type spliceosomal complex" 1
0 1 2 17 "GO:0005685" "U1 snRNP" 1
0 1 2 19 "GO:0005686" "U2 snRNP" 1
0 1 4 10 "GO:0005687" "U4 snRNP" 1
0 1 4 7 "GO:0005688" "U6 snRNP" 1
0 1 2 26 "GO:0005689" "U12-type spliceosomal complex" 1
0 1 2 331 "GO:0005694" "chromosome" 1
0 1 2 19 "GO:0005697" "telomerase holoenzyme complex" 1
0 0.373650178505949 2 34 "GO:0005719;GO:0000791" "euchromatin" 1
0 1 2 35 "GO:0005720" "nuclear heterochromatin" 1
0 1 2 18 "GO:0005721" "centromeric heterochromatin" 1
0 0.984704258037629 2 675 "GO:0005730" "nucleolus" 1
0 1 2 18 "GO:0005732" "small nucleolar ribonucleoprotein complex" 1
0 1 2 12 "GO:0005736" "DNA-directed RNA polymerase I complex" 1
0 0.99833270186593 3 1424 "GO:0005739" "mitochondrion" 1
0 1 2 16 "GO:0005740" "mitochondrial envelope" 1
0 0.874494494361629 2 150 "GO:0005741;GO:0031968;GO:0019867" "outer membrane" 1
0 1 5 8 "GO:0005742" "mitochondrial outer membrane translocase complex" 1
0 0.901914324212444 4 386 "GO:0005743;GO:0019866" "organelle inner membrane" 1
0 1 2 6 "GO:0005744" "mitochondrial inner membrane presequence translocase complex" 1
0 1 4 5 "GO:0005746" "mitochondrial respiratory chain" 1
0 1 4 42 "GO:0005747;GO:0045271;GO:0030964" "NADH dehydrogenase complex" 1
0 1 4 11 "GO:0005750;GO:0045275" "respiratory chain complex III" 1
0 1 2 14 "GO:0005751;GO:0045277" "respiratory chain complex IV" 1
0 1 3 16 "GO:0005753;GO:0045259" "proton-transporting ATP synthase complex" 1
0 1 2 69 "GO:0005758;GO:0031970" "organelle envelope lumen" 1
0 0.762076416349314 4 104 "GO:0005759" "mitochondrial matrix" 1
0 1 5 24 "GO:0005761;GO:0000313" "mitochondrial ribosome" 1
0 1 3 51 "GO:0005762;GO:0000315" "organellar large ribosomal subunit" 1
0 1 4 27 "GO:0005763;GO:0000314" "mitochondrial small ribosomal subunit" 1
0 0.336461146145342 3 347 "GO:0005764;GO:0000323;GO:0005773" "vacuole" 1
0 0.93489909907271 2 197 "GO:0005765;GO:0005774;GO:0044437" "vacuolar part" 1
0 0.00774471649815029 2 10 "GO:0005767;GO:0044754" "secondary lysosome" 0.19150401161927
0 0.859019631616787 3 622 "GO:0005768" "endosome" 1
0 0.911450461617374 2 175 "GO:0005769" "early endosome" 1
0 0.548754575596057 2 134 "GO:0005770" "late endosome" 1
0 0.240444643603968 2 20 "GO:0005771" "multivesicular body" 1
0 0.490704339093859 4 49 "GO:0005776" "autophagic vacuole" 1
0 0.528175426107231 4 129 "GO:0005777;GO:0042579" "microbody" 1
0 0.12082711932989 4 44 "GO:0005778;GO:0031903" "peroxisomal membrane" 1
0 1 4 15 "GO:0005779" "integral component of peroxisomal membrane" 1
0 1 3 16 "GO:0005782;GO:0031907" "microbody lumen" 1
0 0.48173185073246 2 1133 "GO:0005783" "endoplasmic reticulum" 1
0 1 3 7 "GO:0005786;GO:0048500" "signal recognition particle, endoplasmic reticulum targeting" 1
0 1 4 5 "GO:0005787" "signal peptidase complex" 1
0 1 3 46 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.158120867823137 2 267 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.328976573769825 4 29 "GO:0005790" "smooth endoplasmic reticulum" 1
0 1 4 54 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.461802566388996 2 45 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 1
0 0.955112095543595 2 1046 "GO:0005794" "Golgi apparatus" 1
0 1 4 21 "GO:0005795" "Golgi stack" 1
0 1 3 17 "GO:0005797" "Golgi medial cisterna" 1
0 1 2 35 "GO:0005798" "Golgi-associated vesicle" 1
0 1 2 40 "GO:0005801" "cis-Golgi network" 1
0 1 2 155 "GO:0005802" "trans-Golgi network" 1
0 0.537621347508061 3 56 "GO:0005811" "lipid particle" 1
0 0.839223559665671 2 516 "GO:0005813;GO:0005815" "microtubule organizing center" 1
0 0.719003589297013 2 92 "GO:0005814" "centriole" 1
0 1 3 93 "GO:0005819" "spindle" 1
0 1 3 5 "GO:0005826" "actomyosin contractile ring" 1
0 1 5 5 "GO:0005827" "polar microtubule" 1
0 1 5 5 "GO:0005828" "kinetochore microtubule" 1
0 0.110016226688836 3 1228 "GO:0005829" "cytosol" 1
0 1 3 11 "GO:0005832;GO:0002199" "zona pellucida receptor complex" 1
0 0.364958317091812 2 33 "GO:0005834" "heterotrimeric G-protein complex" 1
0 1 2 10 "GO:0005838" "proteasome regulatory particle" 1
0 1 2 20 "GO:0005839" "proteasome core complex" 1
0 1 2 40 "GO:0005844" "polysome" 1
0 1 3 10 "GO:0005845;GO:0034518" "mRNA cap binding complex" 1
0 1 2 14 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 1
0 1 4 19 "GO:0005849" "mRNA cleavage factor complex" 1
0 1 3 5 "GO:0005850" "eukaryotic translation initiation factor 2 complex" 1
0 1 3 6 "GO:0005851" "eukaryotic translation initiation factor 2B complex" 1
0 1 2 14 "GO:0005852" "eukaryotic translation initiation factor 3 complex" 1
0 0.990650336931362 2 1238 "GO:0005856" "cytoskeleton" 1
0 1 5 10 "GO:0005858" "axonemal dynein complex" 1
0 1 3 8 "GO:0005859" "muscle myosin complex" 1
