"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1742 0.0331539738568137 2 10 "GO:0000030" "mannosyltransferase activity" 0.434553871623237
573 0.557419408521393 2 7 "GO:0000182" "rDNA binding" 0.883065229793846
1104 0.0981810648887123 3 15 "GO:0000217" "DNA secondary structure binding" 0.548717525088692
-171 0.496333287014341 2 107 "GO:0000287" "magnesium ion binding" 0.853848357816858
668 0.391348247643094 5 11 "GO:0000400" "four-way junction DNA binding" 0.772176381102234
129 0.902570296412574 3 6 "GO:0000900" "translation repressor activity, nucleic acid binding" 0.981946537895498
151 0.302186370579646 7 324 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.727157962194433
1 0.995622633279407 2 168 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region DNA binding" 0.998005517056529
257 0.495932640116429 2 47 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.853848357816858
324 0.376003653672926 2 50 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.763026497120791
-22 0.869538179240012 2 396 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.970636633211335
-50 0.764631139169101 2 246 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.934744036856997
-202 0.761780618406322 2 15 "GO:0000983" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity" 0.934744036856997
-140 0.318371710992393 2 355 "GO:0000989;GO:0000988;GO:0003712" "protein binding transcription factor activity" 0.732068092754156
-428 0.711393509082384 2 5 "GO:0000990" "core RNA polymerase binding transcription factor activity" 0.925820630614308
454 0.526363744830722 2 13 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.874813767644595
782 0.458854905626714 2 6 "GO:0001016;GO:0001031" "RNA polymerase III regulatory region DNA binding" 0.818799434513796
405 0.726282474416842 2 5 "GO:0001025" "RNA polymerase III transcription factor binding" 0.927653137277196
526 0.0696971965507621 2 80 "GO:0001046" "core promoter sequence-specific DNA binding" 0.527172794781785
467 0.052309253961817 2 117 "GO:0001047" "core promoter binding" 0.517745700944475
-380 0.697729255219561 7 7 "GO:0001055" "RNA polymerase II activity" 0.919702849966288
-36 0.964788012118579 3 10 "GO:0001056" "RNA polymerase III activity" 0.986892190582494
-445 0.700202014376937 2 5 "GO:0001075" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity involved in preinitiation complex assembly" 0.919702849966288
13 0.96119148295114 2 97 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.986892190582494
220 0.277490026467058 4 165 "GO:0001077" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.711742451044941
-432 0.127336704888639 4 84 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.614902245975401
-266 0.341768508127591 2 86 "GO:0001085" "RNA polymerase II transcription factor binding" 0.742243565079279
-501 0.561090284394093 3 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.883065229793846
-199 0.731171468249194 3 20 "GO:0001099;GO:0001098" "basal RNA polymerase II transcription machinery binding" 0.928910823226833
-738 0.112431707961479 2 31 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.575754932398086
732 0.217571340182847 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.665405682059207
-110 0.749353536075447 2 57 "GO:0001104" "RNA polymerase II transcription cofactor activity" 0.934441083568486
-972 0.05099130836048 2 27 "GO:0001105" "RNA polymerase II transcription coactivator activity" 0.517745700944475
214 0.725164817675322 5 18 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.927653137277196
1681 0.0242905012503708 2 12 "GO:0001134" "transcription factor recruiting transcription factor activity" 0.37906920536976
1195 0.191112822842695 4 8 "GO:0001135" "RNA polymerase II transcription factor recruiting transcription factor activity" 0.658389474382578
346 0.267662796980639 2 69 "GO:0001158;GO:0035326" "enhancer binding" 0.706706809294205
1043 0.226349495373846 2 9 "GO:0001161;GO:0044213" "intronic transcription regulatory region DNA binding" 0.670178865113853
887 0.400823433505888 2 6 "GO:0001162" "RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding" 0.774916378140042
1242 0.149587904531363 3 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.638357240845505
-504 0.229734250862738 4 38 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.676303235828542
585 0.248799140999744 4 26 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.691937151623178
-205 0.722846232198438 3 20 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.927653137277196
68 0.94877105749779 2 6 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.986892190582494
467 0.376315520378374 4 24 "GO:0001221" "transcription cofactor binding" 0.763026497120791
1176 0.172305042924056 2 9 "GO:0001222" "transcription corepressor binding" 0.656428554530746
764 0.375426189111859 2 9 "GO:0001223" "transcription coactivator binding" 0.763026497120791
-310 0.190235552023705 3 121 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.658389474382578
127 0.469451309510768 2 222 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.82583678694069
-98 0.645429597804657 2 149 "GO:0001664" "G-protein coupled receptor binding" 0.919298819124098
-798 0.489799648622041 2 5 "GO:0001671" "ATPase activator activity" 0.846576786707798
-354 0.759265543919272 5 5 "GO:0001727" "lipid kinase activity" 0.934498977240712
380 0.742453190481293 5 5 "GO:0001784" "phosphotyrosine binding" 0.930622778050894
-1806 0.0089704574232058 5 14 "GO:0001786" "phosphatidylserine binding" 0.214705948324991
283 0.788710481990694 2 6 "GO:0001848" "complement binding" 0.941833232832705
-436 0.16525591151039 2 68 "GO:0001948" "glycoprotein binding" 0.649082535814621
-961 0.180117316185898 2 13 "GO:0001965" "G-protein alpha-subunit binding" 0.658389474382578
189 0.755958571075895 2 18 "GO:0001968" "fibronectin binding" 0.934441083568486
-740 0.0525938681624563 2 46 "GO:0002020" "protease binding" 0.517745700944475
122 0.757267531965274 3 43 "GO:0002039" "p53 binding" 0.934441083568486
-357 0.696067439030734 5 8 "GO:0002161" "aminoacyl-tRNA editing activity" 0.919702849966288
-1373 0.234886410346993 2 5 "GO:0002162" "dystroglycan binding" 0.68597569145042
174 0.690430838304726 8 35 "GO:0003678" "DNA helicase activity" 0.919702849966288
82 0.937952917239351 2 6 "GO:0003680" "AT DNA binding" 0.986892190582494
-37 0.777575369474276 2 406 "GO:0003682" "chromatin binding" 0.938717633542958
267 0.471442517296173 3 49 "GO:0003684" "damaged DNA binding" 0.82583678694069
751 0.383193182624062 2 9 "GO:0003688" "DNA replication origin binding" 0.765577063447145
884 0.333422573859842 10 8 "GO:0003689;GO:0033170" "DNA clamp loader activity" 0.735682961837215
97 0.697866163637438 3 109 "GO:0003690" "double-stranded DNA binding" 0.919702849966288
292 0.749698039954539 2 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.934441083568486
682 0.031286866053197 4 67 "GO:0003697" "single-stranded DNA binding" 0.415022162946625
162 0.12862040259575 2 635 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.618388922523671
103 0.753617914613808 2 62 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.934441083568486
-514 0.204172710106852 3 41 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.662219041013645
55 0.955070099402776 3 7 "GO:0003708" "retinoic acid receptor activity" 0.986892190582494
-106 0.585724395800051 4 180 "GO:0003713" "transcription coactivator activity" 0.89345992207111
-509 0.0307571699904808 2 122 "GO:0003714" "transcription corepressor activity" 0.412971270238041
-1041 0.286515196170085 6 7 "GO:0003720;GO:0003964" "RNA-directed DNA polymerase activity" 0.720212856126172
-613 0.076750596174082 2 56 "GO:0003725" "double-stranded RNA binding" 0.527172794781785
-190 0.569668628102552 2 60 "GO:0003727" "single-stranded RNA binding" 0.883065229793846
267 0.214978334533982 6 146 "GO:0003729" "mRNA binding" 0.665405682059207
461 0.232274094945939 2 45 "GO:0003730" "mRNA 3'-UTR binding" 0.681956742761277
-1481 2.82149540768286e-07 2 81 "GO:0003735" "structural constituent of ribosome" 0.000310646644385883
-88 0.836089290966362 2 37 "GO:0003743" "translation initiation factor activity" 0.958889905577046
194 0.787282980240721 2 13 "GO:0003746" "translation elongation factor activity" 0.941833232832705
-335 0.751136465943813 3 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.934441083568486
-806 0.143735126246875 3 22 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.628992708732655
-362 0.210020279524834 2 81 "GO:0003774" "motor activity" 0.665405682059207
-238 0.532416946169652 8 46 "GO:0003777" "microtubule motor activity" 0.874813767644595
-134 0.447983481627602 2 219 "GO:0003779" "actin binding" 0.808853837358025
-999 0.122370080889364 2 16 "GO:0003785" "actin monomer binding" 0.603982476095721
-16 0.971136784741942 2 35 "GO:0003823" "antigen binding" 0.989104162813023
84 0.931660779540567 3 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.986892190582494
2012 0.0816791255278724 2 5 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.527172794781785
-24 0.982030677385319 2 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.991031875161536
-82 0.860651265257823 2 31 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.970636633211335
382 0.375730836779334 2 36 "GO:0003899;GO:0034062" "RNA polymerase activity" 0.763026497120791
-336 0.65259132344411 2 12 "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 0.919702849966288
1274 0.192220033109749 4 7 "GO:0003909;GO:0016886;GO:0003910" "ligase activity, forming phosphoric ester bonds" 0.658389474382578
992 0.390962045936411 3 5 "GO:0003916" "DNA topoisomerase activity" 0.772176381102234
44 0.831839132264319 3 157 "GO:0003924" "GTPase activity" 0.958889905577046
408 0.584773457783644 3 12 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.89345992207111
-555 0.570269523945935 2 7 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.883065229793846
1142 0.0872761311637321 3 15 "GO:0003995;GO:0052890" "acyl-CoA dehydrogenase activity" 0.532609844082242
-2073 0.0494276043044853 3 6 "GO:0004000" "adenosine deaminase activity" 0.517745700944475
134 0.792282784700381 2 26 "GO:0004003" "ATP-dependent DNA helicase activity" 0.942017502960197
61 0.859296479880295 5 57 "GO:0004004;GO:0003724;GO:0008186" "RNA-dependent ATPase activity" 0.970636633211335
260 0.696717177400358 4 15 "GO:0004012" "phospholipid-translocating ATPase activity" 0.919702849966288
-924 0.215541323681113 2 12 "GO:0004016" "adenylate cyclase activity" 0.665405682059207
424 0.642737906227239 2 8 "GO:0004017" "adenylate kinase activity" 0.918651904582812
660 0.568004645629701 3 5 "GO:0004028" "3-chloroallyl aldehyde dehydrogenase activity" 0.883065229793846
1732 0.00949849549851887 3 15 "GO:0004029" "aldehyde dehydrogenase (NAD) activity" 0.217871740497277
421 0.689882388346854 3 6 "GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.919702849966288
1024 0.375473233508632 4 5 "GO:0004075" "biotin carboxylase activity" 0.763026497120791
139 0.89506457937493 5 6 "GO:0004111;GO:0016775" "phosphotransferase activity, nitrogenous group as acceptor" 0.978615791352332
-382 0.508825889494673 3 20 "GO:0004112;GO:0004114" "cyclic-nucleotide phosphodiesterase activity" 0.865918389176636
-396 0.596040762140147 8 12 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.898960108378496
-44 0.961730379508171 8 8 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "heme-copper terminal oxidase activity" 0.986892190582494
-554 0.570468315888156 2 7 "GO:0004143" "diacylglycerol kinase activity" 0.883065229793846
283 0.152996558788865 3 174 "GO:0004175" "endopeptidase activity" 0.641090619002376
835 0.392594938080777 5 7 "GO:0004176" "ATP-dependent peptidase activity" 0.773250495218131
-1142 0.111318402666816 4 13 "GO:0004177" "aminopeptidase activity" 0.574489146488414
149 0.760922213009729 4 28 "GO:0004180" "carboxypeptidase activity" 0.934744036856997
-309 0.643675377452377 2 15 "GO:0004181" "metallocarboxypeptidase activity" 0.918651904582812
406 0.6192791052171 3 10 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.917388863918851
-94 0.908794503997929 3 10 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.986892190582494
381 0.318155577230088 4 46 "GO:0004197" "cysteine-type endopeptidase activity" 0.732068092754156
803 0.379431270834448 5 8 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.763718152081768
80 0.838409711092671 6 44 "GO:0004222" "metalloendopeptidase activity" 0.960550563905339
144 0.698090939362435 2 49 "GO:0004252" "serine-type endopeptidase activity" 0.919702849966288
488 0.436310447770214 3 17 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.80206806256733
474 0.653118007219108 4 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.919702849966288
-227 0.844620692520125 2 5 "GO:0004303" "estradiol 17-beta-dehydrogenase activity" 0.965656679610236
332 0.774203152821438 4 5 "GO:0004311" "farnesyltranstransferase activity" 0.93786551675377
-1567 0.0690026114672903 5 9 "GO:0004312" "fatty acid synthase activity" 0.527172794781785
461 0.690350818203017 3 5 "GO:0004340;GO:0004396" "glucokinase activity" 0.919702849966288
1257 0.198327028756894 4 7 "GO:0004364" "glutathione transferase activity" 0.659692020124895
1251 0.170988477560798 2 8 "GO:0004383" "guanylate cyclase activity" 0.655412278145345
-1670 0.148564169629927 5 5 "GO:0004385" "guanylate kinase activity" 0.636484370903901
270 0.248189951337896 2 124 "GO:0004386" "helicase activity" 0.691937151623178
556 0.174314550551949 3 40 "GO:0004402" "histone acetyltransferase activity" 0.658389474382578
-289 0.724100097677183 3 10 "GO:0004435" "phosphatidylinositol phospholipase C activity" 0.927653137277196
-381 0.74166804719412 8 5 "GO:0004439" "phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity" 0.930622778050894
-1625 0.096309861088891 3 7 "GO:0004445;GO:0046030" "inositol-polyphosphate 5-phosphatase activity" 0.548534008388912
-141 0.850619421299497 2 12 "GO:0004467;GO:0015645" "fatty acid ligase activity" 0.970079450966562
-310 0.416871882783067 3 46 "GO:0004497" "monooxygenase activity" 0.786367301495093
643 0.00304802409792358 2 144 "GO:0004518" "nuclease activity" 0.127011374980922
791 0.00471474205784795 3 86 "GO:0004519" "endonuclease activity" 0.14419252793585
533 0.210811855080091 6 37 "GO:0004520" "endodeoxyribonuclease activity" 0.665405682059207
863 0.0726116724726487 2 29 "GO:0004521" "endoribonuclease activity" 0.527172794781785
835 0.332306172993946 2 9 "GO:0004526;GO:0004549" "tRNA-specific ribonuclease activity" 0.735682961837215
515 0.126905028540334 5 59 "GO:0004527" "exonuclease activity" 0.614902245975401
322 0.666596567632699 4 12 "GO:0004535;GO:0000175" "3'-5'-exoribonuclease activity" 0.919702849966288
643 0.0763630984369641 2 51 "GO:0004536" "deoxyribonuclease activity" 0.527172794781785
781 0.0297435777362259 3 52 "GO:0004540" "ribonuclease activity" 0.41018712164397
