"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
766 0.397898339799959 3 10 "GO:0000030" "mannosyltransferase activity" 0.903647683294104
-679 0.530608003004277 2 7 "GO:0000182" "rDNA binding" 0.945888484863939
379 0.59675152938894 6 16 "GO:0000217;GO:0000400" "DNA secondary structure binding" 0.94785556335982
311 0.247367313289186 3 115 "GO:0000287" "magnesium ion binding" 0.898712849649825
-2018 0.115197387510832 5 5 "GO:0000339" "RNA cap binding" 0.865720976248379
1536 0.188893877422232 3 6 "GO:0000900" "translation repressor activity, nucleic acid binding" 0.89581215496484
-93 0.541053278731465 2 370 "GO:0000977;GO:0000976;GO:0001012" "transcription regulatory region sequence-specific DNA binding" 0.945888484863939
-65 0.755059871011595 2 192 "GO:0000978;GO:0000987;GO:0001159" "core promoter proximal region DNA binding" 0.962314100305049
-89 0.821991519840239 2 53 "GO:0000979" "RNA polymerase II core promoter sequence-specific DNA binding" 0.970715046082619
-444 0.238654570601883 2 58 "GO:0000980" "RNA polymerase II distal enhancer sequence-specific DNA binding" 0.898712849649825
18 0.898348114626588 3 457 "GO:0000981" "sequence-specific DNA binding RNA polymerase II transcription factor activity" 0.970715046082619
-66 0.702528158478471 2 285 "GO:0000982" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity" 0.951102506896027
-162 0.820857841122554 2 16 "GO:0000983" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity" 0.970715046082619
-85 0.564874760489612 2 388 "GO:0000989;GO:0000988;GO:0003712" "protein binding transcription factor activity" 0.945888484863939
2655 0.03821810892433 2 5 "GO:0000990" "core RNA polymerase binding transcription factor activity" 0.703818616821724
621 0.372011023507146 2 17 "GO:0000993;GO:0043175" "RNA polymerase core enzyme binding" 0.903647683294104
-1400 0.231368468511608 2 6 "GO:0001016;GO:0001031" "RNA polymerase III regulatory region DNA binding" 0.898712849649825
1222 0.296044160065656 2 6 "GO:0001025" "RNA polymerase III transcription factor binding" 0.898712849649825
95 0.753343501986351 2 91 "GO:0001046" "core promoter sequence-specific DNA binding" 0.962314100305049
-177 0.480044696546345 2 133 "GO:0001047" "core promoter binding" 0.93721485013526
-641 0.553969559525628 5 7 "GO:0001055" "RNA polymerase II activity" 0.945888484863939
-471 0.602885507168397 5 10 "GO:0001056" "RNA polymerase III activity" 0.94785556335982
720 0.538390041219349 3 6 "GO:0001075" "RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity involved in preinitiation complex assembly" 0.945888484863939
-307 0.26940000615608 3 107 "GO:0001076" "RNA polymerase II transcription factor binding transcription factor activity" 0.898712849649825
-23 0.911833368822708 3 191 "GO:0001077" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.979140508938118
-346 0.228802711193483 2 100 "GO:0001078" "RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.898712849649825
113 0.700652541516454 2 96 "GO:0001085" "RNA polymerase II transcription factor binding" 0.951102506896027
839 0.379553417554614 2 9 "GO:0001091;GO:0001094" "RNA polymerase II basal transcription factor binding" 0.903647683294104
656 0.262293610213808 3 24 "GO:0001099;GO:0001098" "basal transcription machinery binding" 0.898712849649825
-344 0.484377259644066 5 34 "GO:0001102" "RNA polymerase II activating transcription factor binding" 0.939972618059398
-398 0.544965438665167 2 19 "GO:0001103" "RNA polymerase II repressing transcription factor binding" 0.945888484863939
-212 0.554963150953515 2 64 "GO:0001104" "RNA polymerase II transcription cofactor activity" 0.945888484863939
-304 0.561903353329105 3 30 "GO:0001105" "RNA polymerase II transcription coactivator activity" 0.945888484863939
-37 0.952275774189208 3 21 "GO:0001106" "RNA polymerase II transcription corepressor activity" 0.984327571726134
150 0.856112999711197 2 12 "GO:0001134" "transcription factor recruiting transcription factor activity" 0.970715046082619
-745 0.462214798499186 2 8 "GO:0001135" "RNA polymerase II transcription factor recruiting transcription factor activity" 0.929889003281375
-623 0.0512635667779319 2 81 "GO:0001158;GO:0035326" "enhancer binding" 0.703818616821724
-26 0.976424042308522 2 11 "GO:0001161;GO:0044213" "intronic transcription regulatory region DNA binding" 0.989137897026081
191 0.850440194271027 2 8 "GO:0001162" "RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding" 0.970715046082619
2577 0.00695623253880029 2 9 "GO:0001164;GO:0001163;GO:0001013" "RNA polymerase I regulatory region DNA binding" 0.562586409304641
-302 0.500594637977275 2 41 "GO:0001190" "RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription" 0.939972618059398
-145 0.778635417440192 2 31 "GO:0001191" "RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription" 0.970715046082619
-462 0.439604605903652 2 23 "GO:0001205" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.92823294379048
-1413 0.162978847585501 2 8 "GO:0001206" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.892940446630421
382 0.505061541091091 2 25 "GO:0001221" "transcription cofactor binding" 0.939972618059398
551 0.563807980436837 5 9 "GO:0001222" "transcription corepressor binding" 0.945888484863939
-317 0.726390632007696 3 10 "GO:0001223" "transcription coactivator binding" 0.958069402701891
-226 0.342089897836644 2 147 "GO:0001227" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription" 0.898712849649825
14 0.936743733139606 2 258 "GO:0001228" "RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription" 0.984327571726134
-437 0.732845229978122 5 5 "GO:0001517" "N-acetylglucosamine 6-O-sulfotransferase activity" 0.961118845370878
-2632 0.039893029611282 2 5 "GO:0001530" "lipopolysaccharide binding" 0.703818616821724
-2665 0.0374605115851428 3 5 "GO:0001540" "beta-amyloid binding" 0.703818616821724
-404 0.0621015005362612 4 178 "GO:0001664" "G-protein coupled receptor binding" 0.746278335107595
-1204 0.347306613528749 2 5 "GO:0001671" "ATPase activator activity" 0.898712849649825
2114 0.0988295767187861 3 5 "GO:0001727" "lipid kinase activity" 0.864922750847175
231 0.843640358752202 2 6 "GO:0001784" "phosphotyrosine binding" 0.970715046082619
629 0.380143909362684 2 16 "GO:0001786" "phosphatidylserine binding" 0.903647683294104
427 0.715196966225931 3 6 "GO:0001848" "complement binding" 0.956879910192931
306 0.369286560304935 3 71 "GO:0001948" "glycoprotein binding" 0.899702329594696
247 0.722342176584874 3 17 "GO:0001965" "G-protein alpha-subunit binding" 0.958069402701891
1091 0.106444021581275 3 18 "GO:0001968" "fibronectin binding" 0.865720976248379
289 0.480579670526765 4 49 "GO:0002020" "protease binding" 0.93721485013526
615 0.137941981445401 3 48 "GO:0002039" "p53 binding" 0.865720976248379
88 0.93089991422911 4 8 "GO:0002161" "aminoacyl-tRNA editing activity" 0.983131402629295
-387 0.740418572184134 2 6 "GO:0002162" "dystroglycan binding" 0.961511438555235
225 0.642453002890604 8 35 "GO:0003678" "DNA helicase activity" 0.951102506896027
-436 0.709456076052454 2 6 "GO:0003680" "AT DNA binding" 0.954301105888881
75 0.587469336350158 2 446 "GO:0003682" "chromatin binding" 0.94785556335982
519 0.200918558179552 2 50 "GO:0003684" "damaged DNA binding" 0.898359990021215
1246 0.1920792124432 2 9 "GO:0003688" "DNA replication origin binding" 0.89581215496484
899 0.374938547335355 7 8 "GO:0003689;GO:0033170" "DNA clamp loader activity" 0.903647683294104
-6 0.981422125708097 2 119 "GO:0003690" "double-stranded DNA binding" 0.98990459870471
1173 0.246855215450238 2 8 "GO:0003691" "double-stranded telomeric DNA binding" 0.898712849649825
16 0.960025092243072 2 77 "GO:0003697" "single-stranded DNA binding" 0.986019619004574
-14 0.895977885272185 2 733 "GO:0003700;GO:0001071" "sequence-specific DNA binding transcription factor activity" 0.970715046082619
-367 0.272126766932161 4 74 "GO:0003705" "RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity" 0.898712849649825
-161 0.701103621294001 2 47 "GO:0003707;GO:0004879;GO:0098531" "steroid hormone receptor activity" 0.951102506896027
-1052 0.331258731901231 2 7 "GO:0003708" "retinoic acid receptor activity" 0.898712849649825
-177 0.393069042392969 2 194 "GO:0003713" "transcription coactivator activity" 0.903647683294104
246 0.323438828447538 2 134 "GO:0003714" "transcription corepressor activity" 0.898712849649825
1235 0.254119612050669 2 7 "GO:0003720;GO:0003964" "telomerase activity" 0.898712849649825
50 0.890775205717641 2 62 "GO:0003725" "double-stranded RNA binding" 0.970715046082619
-286 0.405763140305435 2 70 "GO:0003727" "single-stranded RNA binding" 0.906540361474665
-111 0.631288129091869 2 156 "GO:0003729" "mRNA binding" 0.951102506896027
1084 0.00963810895472735 7 47 "GO:0003730" "mRNA 3'-UTR binding" 0.562586409304641
42 0.893502560029973 2 86 "GO:0003735" "structural constituent of ribosome" 0.970715046082619
189 0.669875301215911 2 42 "GO:0003743" "translation initiation factor activity" 0.951102506896027
-135 0.860280877930135 2 14 "GO:0003746" "translation elongation factor activity" 0.970715046082619
1372 0.240671763205057 4 6 "GO:0003747;GO:0008079" "translation release factor activity" 0.898712849649825
-524 0.361115592134376 4 25 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 0.898712849649825
-193 0.523750204740553 3 90 "GO:0003774" "motor activity" 0.945888484863939
-186 0.639494307062418 2 52 "GO:0003777" "microtubule motor activity" 0.951102506896027
174 0.351523057944587 2 240 "GO:0003779" "actin binding" 0.898712849649825
374 0.590622959665337 3 17 "GO:0003785" "actin monomer binding" 0.94785556335982
184 0.695778094915829 2 37 "GO:0003823" "antigen binding" 0.951102506896027
-1311 0.226005127309568 2 7 "GO:0003836" "beta-galactoside (CMP) alpha-2,3-sialyltransferase activity" 0.898712849649825
620 0.628515832156548 3 5 "GO:0003854" "3-beta-hydroxy-delta5-steroid dehydrogenase activity" 0.951102506896027
489 0.675991808107769 5 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.951102506896027
