name	term	lev	seq	value
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Aars"	-0.2
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Aarsd1"	0.5
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Gm27029"	-0.3
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Iars"	3
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Iars2"	-0.1
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Lars"	0.1
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Lars2"	-1.3
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Vars"	0.1
"aminoacyl-tRNA editing activity"	GO:0002161	2	"Vars2"	-0.8
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Atxn3"	-0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Bap1"	-1.8
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Brcc3"	-0.3
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Cops5"	-1.3
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Cyld"	-0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Eif3f"	0.3
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Mysm1"	0.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Otub1"	-0.6
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Otud5"	-0.7
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Otud7a"	2.4
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Otud7b"	-0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Otulin"	0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Senp3"	-1.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Stambp"	0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Tnfaip3"	-0.3
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Tnip1"	0.4
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Uchl1"	-1.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Uchl5"	-0.9
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp1"	-1.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp10"	0
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp12"	-2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp13"	1.8
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp14"	0.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp15"	0
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp16"	-0.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp2"	-2.6
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp20"	0.6
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp21"	-1.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp22"	1.5
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp25"	0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp27x"	-0.2
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp28"	-1.4
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp3"	0.1
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp30"	-0.3
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp33"	-0.4
"small conjugating protein-specific protease activity"	GO:0004843;GO:0019783	2	"Usp34"	0.6
