name	term	lev	seq	value
"plasma membrane region"	GO:0098590	2	"Abca7"	0.1
"plasma membrane region"	GO:0098590	2	"Abcb1a"	1.4
"plasma membrane region"	GO:0098590	2	"Abcb1b"	1.7
"plasma membrane region"	GO:0098590	2	"Abcb4"	-0.8
"plasma membrane region"	GO:0098590	2	"Abcc1"	0.7
"plasma membrane region"	GO:0098590	2	"Abcc2"	0.5
"plasma membrane region"	GO:0098590	2	"Abcc3"	0.5
"plasma membrane region"	GO:0098590	2	"Abcc4"	2.4
"plasma membrane region"	GO:0098590	2	"Abcc6"	0.3
"plasma membrane region"	GO:0098590	2	"Abcg2"	1.3
"plasma membrane region"	GO:0098590	2	"Abcg8"	0
"plasma membrane region"	GO:0098590	2	"Ace"	1.6
"plasma membrane region"	GO:0098590	2	"Acy3"	0
"plasma membrane region"	GO:0098590	2	"Adam17"	-0.7
"plasma membrane region"	GO:0098590	2	"Adam9"	-1.3
"plasma membrane region"	GO:0098590	2	"Adgrg2"	0.4
"plasma membrane region"	GO:0098590	2	"Adora1"	-1.4
"plasma membrane region"	GO:0098590	2	"Adrb2"	0.4
"plasma membrane region"	GO:0098590	2	"Ager"	-0.2
"plasma membrane region"	GO:0098590	2	"Agtr1a"	0.1
"plasma membrane region"	GO:0098590	2	"Agtr1b"	-0.9
"plasma membrane region"	GO:0098590	2	"Ahcyl1"	3.1
"plasma membrane region"	GO:0098590	2	"Akap5"	0.9
"plasma membrane region"	GO:0098590	2	"Akap7"	2
"plasma membrane region"	GO:0098590	2	"Akr1a1"	-0.5
"plasma membrane region"	GO:0098590	2	"Amn"	0.1
"plasma membrane region"	GO:0098590	2	"Amotl1"	2.9
"plasma membrane region"	GO:0098590	2	"Amotl2"	2.9
"plasma membrane region"	GO:0098590	2	"Ank3"	0.6
"plasma membrane region"	GO:0098590	2	"Ano1"	0.5
"plasma membrane region"	GO:0098590	2	"Anxa2"	0.2
"plasma membrane region"	GO:0098590	2	"Anxa4"	-1.6
"plasma membrane region"	GO:0098590	2	"Anxa6"	-0.4
"plasma membrane region"	GO:0098590	2	"Ap2a1"	-0.8
"plasma membrane region"	GO:0098590	2	"Aqp1"	0
"plasma membrane region"	GO:0098590	2	"Aqp3"	-0.2
"plasma membrane region"	GO:0098590	2	"Aqp4"	0.9
"plasma membrane region"	GO:0098590	2	"Aqp9"	-0.3
"plasma membrane region"	GO:0098590	2	"Arl13b"	2.5
"plasma membrane region"	GO:0098590	2	"Arrb1"	-0.6
"plasma membrane region"	GO:0098590	2	"Arrb2"	0.2
"plasma membrane region"	GO:0098590	2	"Atp1a1"	0.4
"plasma membrane region"	GO:0098590	2	"Atp1b1"	0.4
"plasma membrane region"	GO:0098590	2	"Atp1b2"	1.5
"plasma membrane region"	GO:0098590	2	"Atp2b1"	1.4
"plasma membrane region"	GO:0098590	2	"Atp2b2"	2.7
"plasma membrane region"	GO:0098590	2	"Atp2b4"	-0.2
"plasma membrane region"	GO:0098590	2	"Atp4a"	0.3
"plasma membrane region"	GO:0098590	2	"Atp6v0a4"	0
"plasma membrane region"	GO:0098590	2	"Atp6v0d1"	-0.8
"plasma membrane region"	GO:0098590	2	"Atp6v0d2"	0
"plasma membrane region"	GO:0098590	2	"Atp6v1a"	-0.3
"plasma membrane region"	GO:0098590	2	"Atp6v1b1"	0
"plasma membrane region"	GO:0098590	2	"Atp6v1e1"	-1.3
"plasma membrane region"	GO:0098590	2	"Atp7a"	1.5
"plasma membrane region"	GO:0098590	2	"Atp7b"	0.2
"plasma membrane region"	GO:0098590	2	"Atp8b1"	0.4
"plasma membrane region"	GO:0098590	2	"B4galt1"	-0.3
"plasma membrane region"	GO:0098590	2	"Bbs4"	-1
"plasma membrane region"	GO:0098590	2	"Best1"	0.5
"plasma membrane region"	GO:0098590	2	"Birc5"	0.4
"plasma membrane region"	GO:0098590	2	"Bmpr2"	3.4
"plasma membrane region"	GO:0098590	2	"Bst2"	0
"plasma membrane region"	GO:0098590	2	"C1qtnf5"	0.3
"plasma membrane region"	GO:0098590	2	"C5ar1"	-0.1
"plasma membrane region"	GO:0098590	2	"C5ar2"	-0.1
"plasma membrane region"	GO:0098590	2	"Cacna1d"	0.2
"plasma membrane region"	GO:0098590	2	"Cacnb3"	0
"plasma membrane region"	GO:0098590	2	"Cadm1"	-0.1
"plasma membrane region"	GO:0098590	2	"Car2"	0.6
"plasma membrane region"	GO:0098590	2	"Car4"	-2.2
"plasma membrane region"	GO:0098590	2	"Car9"	0.2
"plasma membrane region"	GO:0098590	2	"Cask"	-0.1
"plasma membrane region"	GO:0098590	2	"Cav1"	-0.4
"plasma membrane region"	GO:0098590	2	"Cd24a"	-0.4
"plasma membrane region"	GO:0098590	2	"Cd300lg"	0
"plasma membrane region"	GO:0098590	2	"Cd34"	-1
"plasma membrane region"	GO:0098590	2	"Cd44"	0.5
"plasma membrane region"	GO:0098590	2	"Cd46"	-0.3
"plasma membrane region"	GO:0098590	2	"Cd55"	-0.2
"plasma membrane region"	GO:0098590	2	"Cd55b"	0
"plasma membrane region"	GO:0098590	2	"Cd81"	0.5
"plasma membrane region"	GO:0098590	2	"Cd9"	-1.1
"plasma membrane region"	GO:0098590	2	"Cdh16"	0.2
"plasma membrane region"	GO:0098590	2	"Cdh17"	0.9
"plasma membrane region"	GO:0098590	2	"Cdh2"	0.1
"plasma membrane region"	GO:0098590	2	"Cdhr1"	-0.1
"plasma membrane region"	GO:0098590	2	"Cdhr2"	0.4
"plasma membrane region"	GO:0098590	2	"Cdhr5"	-0.2
"plasma membrane region"	GO:0098590	2	"Ceacam1"	1.2
"plasma membrane region"	GO:0098590	2	"Ceacam2"	0.4
"plasma membrane region"	GO:0098590	2	"Cfap126"	0.1
"plasma membrane region"	GO:0098590	2	"Cftr"	0
"plasma membrane region"	GO:0098590	2	"Chrna7"	1.4
"plasma membrane region"	GO:0098590	2	"Clcn3"	0.3
"plasma membrane region"	GO:0098590	2	"Cldn1"	0
"plasma membrane region"	GO:0098590	2	"Cldn19"	0.5
"plasma membrane region"	GO:0098590	2	"Cldn3"	0
"plasma membrane region"	GO:0098590	2	"Cldn5"	2.1
"plasma membrane region"	GO:0098590	2	"Cldn7"	0.1
"plasma membrane region"	GO:0098590	2	"Cltb"	-0.3
"plasma membrane region"	GO:0098590	2	"Cnga3"	1
"plasma membrane region"	GO:0098590	2	"Cnnm4"	0.3
"plasma membrane region"	GO:0098590	2	"Cntfr"	0.3
"plasma membrane region"	GO:0098590	2	"Crb3"	0.2
"plasma membrane region"	GO:0098590	2	"Ctnna2"	-0.2
"plasma membrane region"	GO:0098590	2	"Ctnnb1"	0.3
"plasma membrane region"	GO:0098590	2	"Ctsb"	-0.5
"plasma membrane region"	GO:0098590	2	"Cubn"	-0.2
"plasma membrane region"	GO:0098590	2	"Cxadr"	-0.3
"plasma membrane region"	GO:0098590	2	"Cyba"	0
"plasma membrane region"	GO:0098590	2	"Cyp4a31"	0.3
"plasma membrane region"	GO:0098590	2	"Cyp4f18"	-0.1
"plasma membrane region"	GO:0098590	2	"Dab2"	1.8
"plasma membrane region"	GO:0098590	2	"Dag1"	1
"plasma membrane region"	GO:0098590	2	"Ddr1"	-0.2
"plasma membrane region"	GO:0098590	2	"Ddr2"	2
"plasma membrane region"	GO:0098590	2	"Dlg1"	1.1
"plasma membrane region"	GO:0098590	2	"Dlg3"	0
"plasma membrane region"	GO:0098590	2	"Dlg4"	-0.3
"plasma membrane region"	GO:0098590	2	"Dll1"	0.4
"plasma membrane region"	GO:0098590	2	"Dpp4"	-1.1
"plasma membrane region"	GO:0098590	2	"Dram2"	0.1
"plasma membrane region"	GO:0098590	2	"Drd1"	0.8
"plasma membrane region"	GO:0098590	2	"Drd2"	0.1
"plasma membrane region"	GO:0098590	2	"Dsg1b"	-0.1
"plasma membrane region"	GO:0098590	2	"Dsg2"	-1.4
"plasma membrane region"	GO:0098590	2	"Dsp"	0.4
"plasma membrane region"	GO:0098590	2	"Dstyk"	0.1
"plasma membrane region"	GO:0098590	2	"Egfr"	1.4
"plasma membrane region"	GO:0098590	2	"Ehd1"	0.1
"plasma membrane region"	GO:0098590	2	"Ehd3"	-1.2
"plasma membrane region"	GO:0098590	2	"Emp2"	0.3
"plasma membrane region"	GO:0098590	2	"Enpep"	0.3
"plasma membrane region"	GO:0098590	2	"Entpd1"	1.6
"plasma membrane region"	GO:0098590	2	"Eps15"	0.2
"plasma membrane region"	GO:0098590	2	"Erbb2"	0.1
