name	term	lev	seq	value
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Nfatc1"	2.7
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Prkg1"	-0.4
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Prmt1"	-0.4
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Rps6ka4"	2.3
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Spag9"	0
"mitogen-activated protein kinase p38 binding"	GO:0048273	7	"Tab1"	0.6
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca1"	0
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca12"	0.2
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca13"	0.3
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca14"	0.3
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca2"	1.6
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca3"	-0.4
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca4"	-0.5
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca5"	-0.6
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca6"	-0.5
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca7"	0.7
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abca8b"	0.5
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb10"	-0.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb1a"	1.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb1b"	0.3
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb4"	0.3
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb6"	-0.8
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb7"	-0.8
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb8"	0.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcb9"	-0.2
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc1"	0
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc10"	0.2
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc12"	0.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc3"	2.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc5"	-0.3
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc6"	0.1
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcc9"	0.5
"ATPase activity, coupled to movement of substances"	GO:0042626;GO:0015405;GO:0016820;GO:0043492;GO:0015399	3	"Abcd1"	-0.1
